,Alpha,Beta,Nu,Rho
SBOW,0.7249523890387652,0.0004982623539125703,0.4368936101986379,0.49930541342756857
SBRA,0.48841417856102554,0.6690871119757192,4.268426926145487,0.8468336649843499
SBS,0.6183938713820927,0.00010452650011127018,1.3069127961929323,0.400759625492108
SBSI,0.4700124531614513,0.0007770666855313492,0.9095380985359187,0.1856178291885238
SBSW,0.5545083859302501,0.0008338129794435188,1.224872875319928,0.033853977332904205
SBTX,0.8612958301516339,0.4557725926062541,1.512373371008891,0.3929385565608825
SBUX,0.3373440475927444,0.9999999998616572,1.3545722969961498,-0.6704428311033093
SCC,0.5512929037056796,0.9999507893987983,0.4181926265772393,0.47770573375171566
SCCO,0.41957526765176734,0.9999998549258255,1.0593755666730718,-0.5292308532325672
SCHA,0.2606702683846284,0.00029839737723948227,0.3175275769645854,-0.9998508315505393
SCHB,0.17969439404013193,0.100155851062188,0.0543822225280636,0.19133000582666992
SCHC,0.35272445416272247,0.0006190630976395482,0.5320646988469004,0.9987431441078147
SCHD,0.13590291456616166,0.0005384220511468467,0.14977369736574006,0.9100938881140936
SCHE,0.21123366314756234,0.00010981889618117004,0.07430431929875697,-0.8924707077697657
SCHF,0.1843265743424401,0.019813981703680913,0.4081063973541111,-0.2684162455118625
SCHG,0.2845332647859962,0.03175169571211601,0.10749826570864673,-0.9939213828190703
SCHH,0.23533028874659231,0.00010019381629103893,0.30874218156260363,-0.9125219185261944
SCHJ,0.25593582464596487,0.00010000006644061259,1.165198054481027,0.2964065475616278
SCHK,0.3568133844535866,0.0001381331271343743,1.0192178192486834,-0.14583263798961285
SCHL,0.5728646036859417,0.00010000006095417364,0.009674898007609936,0.9994091172339143
SCHM,0.2501040135117694,0.0004692654587887701,0.4612306456552018,-0.9998520280729456
SCHN,0.5150929593646918,0.0781492745328822,0.5976169704067791,0.4391085253075071
SCHO,0.26329196898032975,0.00010000002774630899,1.3322324416515388,0.2763103584062494
SCHP,0.09592383755830856,0.00010018472998375185,0.6738195886715038,-0.08665258542896932
SCHR,0.12244784754153665,0.00010008855120546557,1.0184882188855715,0.4813121158292341
SCHV,0.19086956115316922,0.0004071696223170013,0.12332561810821878,-0.9995818139226935
SCHW,0.32906201297409715,0.025683265022696557,0.7005269716739726,-0.32412997278363886
SCHX,0.2553941077514494,0.06527388144561976,0.23263975018827338,-0.9993644409680992
SCHY,0.3201466170385073,0.0005248287786142328,2.390132915389766,0.9070329304428735
SCHZ,0.10990461410607837,0.00010105522013025708,0.3674394995430818,0.043328024441294855
SCI,0.31517779863168083,0.999999794717428,1.874801908128978,-0.7331489372199474
SCJ,0.27835206490850595,0.0003266825771932001,1.3137584326129619,0.808015453490168
SCL,0.2558252631509673,0.9999999233435262,2.0032421340071807,-0.4739530914080634
SCM,0.5066021537096805,0.999927776821766,2.9545919804112657,-0.8657522271927645
SCO,0.8389930891419494,0.999983207188153,0.8748267846588278,0.43231972914840733
SCOR,1.972522491639702,0.503615649714996,1.0002048829705061,0.4993967224493247
SCPH,1.2556326808803207,0.7345632255320168,0.9145312304722824,0.5466769225430989
SCPL,0.5862206139380152,0.00010000016366102873,1.0950672641555115,0.14635115414711816
SCS,0.42491353788062264,0.7064813846778157,2.2344841987011237,-0.7710919183974275
SCSC,0.5409681137879555,0.00010011371050918744,1.0770918621985968,0.48966603230658906
SCTL,1.9821950989910184,0.4996834670403359,0.9990566749228512,0.49913040949923904
SCU,0.7687381564546588,0.999599420440669,1.7249971500423928,-0.6526078865885733
SCVL,0.6888534009914723,0.011227418067691414,1.2741063268708568,0.28207993761158734
SCWX,0.950144055883482,0.9999999975556064,1.637487025935169,-0.7036649990676773
SCYX,1.0627135540578205,0.00010008740331075763,0.530921196503705,0.6713316207049227
SCZ,0.21992177257265957,0.9999999312232143,1.0475869537752973,-0.7657022423214179
SD,0.7492508343985627,0.5654481548295321,0.13233745211409806,0.9235517520202523
SDC,1.6633521125500454,0.0001000136750581122,2.1685878220399357,0.9500541634731712
SDD,0.4912044527134969,0.022716892019734786,1.9864331071556989,-0.3131561923598058
SDEM,0.7456934174122302,0.0007239974413839759,1.001528280311215,-0.10250335471751461
SDGR,0.5853594536329396,0.00010007841096520769,0.8718959836439532,0.51931008165936
SDIG,1.2914759264263418,0.4995647826574331,0.9998078705146218,0.5005965072920949
SDIV,0.23131201993864492,0.00046913354925454245,3.591276226600457,-0.8880542395391375
SDOG,0.24475737863023478,0.000606706070402406,0.6560794467768404,0.6660694687665099
SDOW,0.5696511282582465,0.8756309849407788,1.1361386751191915,0.744616669463898
SDP,0.6079889982626745,0.9111428788433129,1.1603228946845627,0.7888131884124532
SDS,0.428647020550609,0.9245876588673592,1.0820241250620908,0.7642640376489324
SDVY,0.38906555250360125,0.00012115686150383972,0.7769627708928104,-0.0010289557266898138
SDY,0.1810168061269879,0.0003421443987459058,0.17202561370918296,-0.9998840558810688
SE,0.7546936352220275,0.00012966600335037072,0.6880151147112679,0.9724289612247901
SEA,0.3376369466390625,0.4312284806100079,0.8550131724069597,0.5147858542985102
SEAC,1.3655395006515594,0.4994494124020147,0.9993355931501509,0.4999092049343023
SEAS,0.5674458883768004,0.39448915783106625,0.0001000123694822344,0.13847592794601365
SEAT,0.7685344602092271,0.0001000901880053905,0.9090649250994913,0.49960002978987306
SECT,0.2817935397647969,0.019123118715407464,1.5563538456863022,0.44057742763038216
SEDG,0.5789495228558766,0.0001000000309823542,0.603369546316184,0.45270622050357673
SEE,0.28384292449326914,0.026740781241360652,0.24290945895825064,-0.08504266254840026
SEEL,1.953882516381375,0.9995764098931986,1.3132094925346707,-0.9998285311364448
SEER,1.0690633154814824,0.4516879858259662,0.4775231595428028,0.858626174038817
SEF,0.31867066200586447,0.031177223817339825,1.0749665580192165,0.377431708546125
SEIC,0.6157097107134745,0.010848081937871356,25.14540267921042,-0.8364464245349228
SELB,1.284774521245701,0.5061857768414533,0.6789764905127538,0.9994752843653482
SELF,0.8383287634450683,0.9999999929296877,0.9389971220963678,-0.9989984291753117
SEM,0.4193245869398978,0.10743929389044968,1.59824196642663,-0.5340376970630482
SEMR,0.8153962186089638,0.00038329160133316774,0.16319363247882948,-0.9998999992087113
SENS,1.1478994880748576,0.5652793769136072,0.00010008011967988054,0.6967198678081654
SENT,0.31824679257977684,0.028758349538456723,0.7090473100351071,0.49997074666356667
SES,0.9869126481036978,0.4532916220871431,0.9988750324997978,0.5150512202861673
SESN,1.696415586446806,0.4996830433560808,1.834483367900738,0.10456975288719064
SEV,1.2303879917064793,0.999999997516534,1.0082969011182108,-0.07399398417766533
SF,0.3433795979459317,0.16213447255536118,1.0428395735049334,0.28555225442723475
SFBS,0.39498817706121886,0.8114031453134541,1.0572563676542102,0.5006558111153049
SFE,0.7852014083139327,0.00010000002010945108,0.6970835086871611,0.9997397222654472
SFIX,1.2266691143178021,0.004033878641456866,1.616744725031763,0.4557978659045042
SFL,0.34451694482490086,0.09853382131839548,3.154316455285988,-0.9143703244784377
SFM,0.3759490328663095,0.12649699337864673,0.21444929153478265,0.24938912087738782
SFNC,0.3848652457336083,0.6578988487573658,1.877803778238675,-0.17855141987787834
SFY,0.31222169246074705,0.00010000055254593074,0.4445321026852298,0.758617597916057
SFYF,0.41419689766518114,0.9117567623643589,1.8820878896408608,0.7134011289493054
SFYX,0.37118786723616737,0.9999907974212537,0.7441517764600916,0.7396566527622921
SG,0.8132079469467206,0.002068665727656396,1.1280649423116602,0.09841066920344944
SGBX,0.8834280746013837,0.4979228154865681,0.9999817928687278,0.4988551496403076
SGC,0.7528033114250283,0.00010000000000259849,0.8064477579455657,0.00025241229952311327
SGDJ,0.3642736871598707,0.9530373026873111,1.3574893972438506,0.4245557610193029
SGDM,0.37042081143244104,0.9999998840187839,1.1117048553755076,0.4241801432237235
SGEN,0.4158485091807919,0.9999999999967965,1.154168883335903,-0.8192213000056515
SGFY,0.4727171150415181,0.0001509796898791225,0.20761730430061795,0.6781193919304066
SGG,0.32606753076384826,0.010282455109956717,0.8303665089870849,0.31811452420325276
SGH,0.5442018906791443,0.17490880130116915,0.5918611226082195,0.32040353998434423
SGHC,0.9027681005013373,0.09289362768470263,1.2890809096802145,0.5191612078314094
SGHT,0.9550718512955023,0.37580250373135593,1.8654805275141388,0.6332584261676847
SGLY,1.0218715572436468,0.19168834874954824,0.9999010602466016,0.6637362713730101
SGML,0.7875619160895608,0.06140530297986238,1703.1766464137233,-0.816464862082903
SGMO,0.8097420107758271,0.0001000784109652078,1.0905489957584975,0.3977921141180145
SGOL,0.2685469416583712,0.05899866972269827,0.34698332230272705,0.260525230326788
SGRY,0.838054902779577,0.0031955112993643448,0.3069688261733502,0.76359741316735
SGU,0.6282661077774565,0.00015914639794288306,0.4876568050889914,0.9998666006877229
SH,0.2625722451265211,0.9999999973708967,0.4512945014744416,0.4562022027255883
SHAK,0.5592404361485919,0.07643835257219331,0.4739439433214811,0.39672718901973314
SHBI,0.5033460250478852,0.16534476346508858,0.8622908143545346,-0.05783111041308451
SHC,0.8686013357432979,0.7210199516672384,5.3294780953068726,-0.8997700966739252
SHCR,2.187262881361328,0.9209069160528284,0.6655773686228309,0.5516040725951548
SHE,0.2614581900516544,0.00045338796064212306,1.0159099917568137,0.22806156613317438
SHEL,0.3571745272698139,0.00012351346971866187,0.4545694017977969,-0.4819408628600096
SHEN,0.7313093990211427,0.5392571670367765,0.3210282195062399,-0.9861129491797884
SHLS,0.85185911617103,0.40948584967843404,0.01993505207223708,0.9998999997614019
SHLX,0.3841279364977065,0.3417902521885407,7.757366467719182,-0.840446619693785
SHO,0.4460937793114501,0.0005076857050276734,1.8865007903691853,-0.49863434764228454
SHOO,0.5282591008063797,0.0007236832260917064,0.9421336488015976,0.45987436354597855
SHOP,0.7580843916546764,0.00011301735477557551,0.8653202602843394,0.6934327888156668
SHV,0.14727862055324706,0.00010003099985948208,0.22548773807496264,0.757641489423802
SHW,0.30890206450906943,0.04613365586648578,0.44711811160493076,-0.3501636710745162
SHY,0.02423124257605684,0.9999999998797289,0.44503995670998003,-0.025368213849389892
SHYF,0.5292711861122993,0.0004997307921220287,0.61335748033162,0.22350080662851043
SHYG,0.18646215281914932,0.9997730455200069,0.7396628930596534,-0.999870226258858
SI,0.87713673550162,0.00010000218699214798,0.6816205991522976,0.999440780162984
SIBN,0.5896349175043846,0.00010020528257200443,2.4575372599745426,0.09093085212228944
SID,1.0219207020611358,0.4826857455580799,0.9928633176769717,0.5545673016442881
SIEB,0.1939720847327141,0.27203391542868566,4.853956174960286,-0.13943104689430186
SIFY,0.799937123217858,0.5093650957379804,0.9996786558332087,0.9615076123738022
SIG,0.7251460829427424,0.5905634738801675,0.02754085743719266,-0.9998994285042262
SIGA,1.2840732567913922,0.5419721720502861,0.8860341298486942,0.4873322070649935
SIGI,0.35327527521140406,0.035405983141894984,0.08205356577433448,-0.8395464664491975
SII,0.41490199571686237,0.3016871719884468,1.740035360666377,-0.37688779610823636
SIJ,1.0811110575107394,0.00010000002828555015,3.00382312015729,0.9956435232371328
SIL,0.4475302376808955,0.00010000170041232336,0.6892588537031573,0.6737121830665889
SILJ,0.6286332600495089,0.6266543110970134,0.4002349881128905,0.8555229761798991
SILK,0.6528233684259253,0.0005753128102140961,0.5917080549132689,0.2337945110421831
SILV,0.6173108284123235,0.0009377827562578124,0.9014433987559842,0.4054676243953923
SILX,1.2400012307724093,0.9943940263317772,1.6101236069556126,0.6782894323186042
SIMO,0.41230370394300625,0.00013225327063419586,1.4531771032923406,-0.2617136138567315
SIMS,0.41809429918791946,0.00010007841096520764,1.2650674113852345,0.4274541034744085
SIRI,0.5115440733943398,0.0001000001170776643,0.8598079921187747,-0.1897376122778497
SITC,0.7857603513482184,0.00010000004439446237,0.3483835651316506,-0.9872005452767344
SITE,0.4223679315690907,0.19533005671539647,0.8696111505052726,-0.2832946668739723
SITM,0.6667387674680059,0.15468774252040657,0.918823789937092,0.3619454924208489
SIVB,0.4812000291296731,0.07776787081479693,0.23341500818719335,0.6380825647463113
SIVR,0.30700361779203816,0.9999999515393584,0.7967649903321735,0.33099955470844405
SIX,0.5682050481312093,0.00010000011456155976,0.7121124145687188,0.4146728663280431
SIXB,0.19768041054547072,0.04046795797904284,0.43425557080611066,-0.06719571517883022
SIXI,0.21008602919301123,0.09496412472979801,0.12701828501317647,-0.91396045513911
SIXM,0.22398414918241163,0.04285789780804535,0.19660218010812916,-0.06534227262746935
SIXRE,0.3506613239479959,0.8719183319317625,0.9988353779181003,0.7479456521826928
SIXU,0.16771527803536335,0.9475464159711464,0.16512850219164282,-0.999862604053686
SIXV,0.18088486941611734,0.5646160248057502,0.1586916582856043,-0.7325486172028846
SIZE,0.23509816416070334,0.32644684025830945,0.00016465848775019118,-0.9992809747682797
SJB,0.17997215996431762,0.00010000004813259262,1.173787375596907,0.12195345942076122
SJI,0.4299994572154575,0.705927712471667,3.946777550441183,0.7700140818123041
SJM,0.27274263831395384,0.00034003075282530205,0.185778481617749,-0.9998193572701588
SJNK,0.20432240877329746,0.9999999999969493,1.3916828428928818,-0.4507191672403099
SJR,0.4840951085471722,0.00010000140338758453,0.9854475796475566,-0.660503570440429
SJT,0.7261295164962243,0.0004997307838363548,1.4442574222468105,-0.45169850951228674
SJW,0.37621678388210006,0.00017133091587429852,1.069179474360908,0.7754892459107107
SKE,2.2110966858880508,0.9354039194200114,1.5864185849188033,-0.9993488279585291
SKF,0.47869242900400094,0.8971876940703168,1.4286983991630346,0.6969792864268006
SKIL,0.9104626767395372,0.09548524723730738,0.6029385972315451,0.3276575691770814
SKIN,0.7856148152836372,0.01869443343367081,0.6512153992589633,0.8689686993428154
SKLZ,1.4585722260632517,0.43455789531228894,0.3813861509139764,0.999856864739645
SKM,0.4906066166714231,0.2756395650941388,1.6300189064547692,-0.6127683984129986
SKT,0.4058872622028677,0.06254475060622951,0.9799282820684214,-0.2000171264820628
SKX,0.43498142317373173,0.0004997307838362443,0.0131836240176785,-0.9992347190365941
SKY,0.5097443558235331,0.033890638865579144,1.2290185456903286,0.059365700197953716
SKYT,0.9458108788473562,0.00010000012642784708,1.092687916540403,0.5634328926577746
SKYU,0.7314001305476908,0.000425254461876561,0.07276669099111473,-0.9998494583147522
SKYW,0.529332960556373,0.0031384299903659536,1.105075588038752,0.47686488363835916
SKYX,1.7501135669274106,0.38723748840540373,0.5653222296219417,0.8019912837381602
SKYY,0.3538528641524076,0.9999999679347368,0.8620094537163604,-0.5598883076196797
SLAB,0.4499145349674634,0.0012861226655132632,0.08476635637209667,0.6241004149963203
SLAC,0.07391475059634738,0.0004997304118235255,5.899181476803479,0.3427024209735118
SLB,0.5122346520870681,0.049138148532682585,0.7027107433943676,0.03241614568075925
SLCA,0.7053478545110564,0.9999999894333891,0.8223455315029073,-0.3999839275704016
SLCR,2.3043629144387743,0.7411863517329786,1.2674880968357607,-0.999899825944498
SLDB,1.926852125132573,0.5000376127474075,1.0013970434177764,0.4997213427094991
SLDP,0.7233188667251242,0.19770146065675992,0.8074344912707112,0.6124416725223859
SLF,0.27129568391908643,0.932989520050169,5.845037209023636,-0.9126122351117243
SLG,0.40308047452138,0.00010000064469844603,1.0717564324647955,-0.29980561664918937
SLGC,1.3424120810954894,0.34478926427040796,1.2294561461871776,0.49209244710065214
SLGL,1.5467513379563413,0.33630623605940857,0.3880705794770532,-0.6444866186372918
SLGN,0.4288929867575269,0.0673330750431994,1.6210731040786546,-0.07648754472100878
SLI,0.8015673245479501,0.31631197381330295,0.5253502196783957,0.9998997749775821
SLM,0.5233906073271188,0.024832703470785297,1.123184541407565,-0.25061396692113275
SLNH,1.7836460293006795,0.4244071995750068,1.0602215738152034,0.4844380343651757
SLP,0.5520089477735947,0.012593357805983448,0.1988218687877946,0.506901664094665
SLQD,0.2379846692267896,0.00010155270728842483,0.5632123923082454,0.3119027034746081
SLQT,0.9528181605994144,0.50251778542799,0.999320916085388,0.9994380699995573
SLRC,0.8728112026201309,0.7724891140392918,3.5480225476090896,-0.9540978813439819
SLS,2.74051040491333,0.7654932014640294,0.7300904109340829,-0.9026935075145756
SLV,0.3377412366160565,0.49240956229537836,0.7203382732439977,0.6084867873041876
SLVM,0.5220450299320784,0.7004916733627056,0.0672385752778511,0.03705228442395465
SLVP,0.9268842200041957,0.0010660800743754173,0.4166649256982941,-0.9201144523192557
SLX,0.3949575469049578,0.0017469534711965784,0.31639101809785897,0.1444315692316746
